FDT,FPR
10-10-2025,19.134
09-10-2025,19.0444
08-10-2025,19.018
07-10-2025,19.0748
06-10-2025,19.0464
03-10-2025,18.9587
01-10-2025,18.8176
30-09-2025,18.5771
29-09-2025,18.5472
26-09-2025,18.5822
25-09-2025,18.9599
24-09-2025,19.0837
23-09-2025,19.1273
22-09-2025,19.2127
19-09-2025,19.3651
18-09-2025,19.372
17-09-2025,19.3524
16-09-2025,19.3178
15-09-2025,19.2449
12-09-2025,19.21
11-09-2025,19.2021
10-09-2025,19.2259
09-09-2025,19.0807
08-09-2025,19.0645
05-09-2025,18.9831
04-09-2025,19.0333
03-09-2025,19.0461
02-09-2025,18.8609
01-09-2025,18.766
29-08-2025,18.5322
28-08-2025,18.5483
26-08-2025,18.7375
25-08-2025,19.043
22-08-2025,18.9705
21-08-2025,18.9807
20-08-2025,18.9648
19-08-2025,18.844
18-08-2025,18.7706
14-08-2025,18.534
13-08-2025,18.5095
12-08-2025,18.4499
11-08-2025,18.4246
08-08-2025,18.3231
07-08-2025,18.447
06-08-2025,18.3808
05-08-2025,18.5216
04-08-2025,18.5918
01-08-2025,18.4259
31-07-2025,18.6493
