FDT,FPR
16-02-2026,11.5262
13-02-2026,11.4965
12-02-2026,11.6813
11-02-2026,11.705
10-02-2026,11.6834
09-02-2026,11.5871
06-02-2026,11.4043
05-02-2026,11.4069
04-02-2026,11.4858
03-02-2026,11.4064
02-02-2026,11.1447
01-02-2026,11.0776
30-01-2026,11.2489
29-01-2026,11.1963
28-01-2026,11.2268
27-01-2026,11.0675
23-01-2026,11.0281
22-01-2026,11.2231
21-01-2026,11.1564
20-01-2026,11.1876
19-01-2026,11.4306
16-01-2026,11.4988
14-01-2026,11.5395
13-01-2026,11.545
12-01-2026,11.508
09-01-2026,11.5303
08-01-2026,11.647
07-01-2026,11.8075
06-01-2026,11.7936
05-01-2026,11.8036
02-01-2026,11.7614
01-01-2026,11.6923
31-12-2025,11.675
30-12-2025,11.5593
29-12-2025,11.5846
26-12-2025,11.633
24-12-2025,11.6727
23-12-2025,11.6991
22-12-2025,11.694
19-12-2025,11.6236
18-12-2025,11.5253
17-12-2025,11.4963
16-12-2025,11.5518
15-12-2025,11.627
12-12-2025,11.6293
11-12-2025,11.5227
10-12-2025,11.4607
09-12-2025,11.5727
08-12-2025,11.5084
05-12-2025,11.6892
04-12-2025,11.6621
03-12-2025,11.6527
02-12-2025,11.7392
01-12-2025,11.7972
28-11-2025,11.7632
27-11-2025,11.7923
26-11-2025,11.8169
25-11-2025,11.6845
24-11-2025,11.6935
21-11-2025,11.7312
20-11-2025,11.8095
19-11-2025,11.7991
18-11-2025,11.7806
17-11-2025,11.8414
14-11-2025,11.7597
13-11-2025,11.7188
12-11-2025,11.7367
11-11-2025,11.706
10-11-2025,11.6422
07-11-2025,11.6243
06-11-2025,11.5915
04-11-2025,11.7106
03-11-2025,11.7223
31-10-2025,11.6498
30-10-2025,11.7277
29-10-2025,11.7703
28-10-2025,11.7307
27-10-2025,11.7547
24-10-2025,11.6627
23-10-2025,11.7311
20-10-2025,11.7307
17-10-2025,11.7191
16-10-2025,11.6805
15-10-2025,11.6096
14-10-2025,11.5359
13-10-2025,11.5628
10-10-2025,11.5525
09-10-2025,11.5207
08-10-2025,11.4578
07-10-2025,11.4841
06-10-2025,11.4659
03-10-2025,11.3596
01-10-2025,11.3039
30-09-2025,11.2238
29-09-2025,11.24
26-09-2025,11.2252
25-09-2025,11.399
24-09-2025,11.4841
23-09-2025,11.5636
22-09-2025,11.653
19-09-2025,11.6674
18-09-2025,11.6692
17-09-2025,11.6516
16-09-2025,11.6012
15-09-2025,11.5481
12-09-2025,11.5465
11-09-2025,11.5297
10-09-2025,11.5302
09-09-2025,11.5329
08-09-2025,11.5324
05-09-2025,11.5108
04-09-2025,11.5084
03-09-2025,11.5272
02-09-2025,11.4391
01-09-2025,11.4222
29-08-2025,11.3158
28-08-2025,11.3526
26-08-2025,11.4764
25-08-2025,11.604
22-08-2025,11.6001
21-08-2025,11.6438
20-08-2025,11.6742
19-08-2025,11.5814
18-08-2025,11.5175
14-08-2025,11.3745
13-08-2025,11.3598
12-08-2025,11.2973
11-08-2025,11.2991
08-08-2025,11.1926
07-08-2025,11.2953
06-08-2025,11.2446
05-08-2025,11.3037
04-08-2025,11.3336
01-08-2025,11.2556
31-07-2025,11.371
