FDT,FPR
04-08-2025,15.7976
01-08-2025,15.6687
31-07-2025,15.8065
30-07-2025,15.864
29-07-2025,15.8797
28-07-2025,15.764
25-07-2025,15.8447
24-07-2025,16.0271
23-07-2025,16.1115
22-07-2025,16.046
